time	best_bid	best_ask
2973.977	15.2	15.21
2974.178	15.2	15.21
2974.377	15.2	15.21
2974.479	15.2	15.21
2974.578	15.2	15.21
2974.678	15.2	15.21
2974.779	15.2	15.21
2974.979	15.2	15.21
2975.179	15.2	15.21
2975.279	15.2	15.21
2975.378	15.2	15.21
2975.578	15.2	15.21
2975.979	15.2	15.21
2976.078	15.2	15.21
2976.179	15.2	15.21
2976.38	15.2	15.21
2976.58	15.2	15.21
2976.879	15.2	15.21
2976.979	15.2	15.21
2977.08	15.2	15.21
2977.181	15.2	15.21
2977.278	15.2	15.21
2977.38	15.2	15.21
2977.68	15.2	15.21
2977.979	15.2	15.21
2978.08	15.2	15.21
2978.179	15.2	15.21
2978.48	15.2	15.21
2978.879	15.2	15.21
2978.981	15.2	15.21
2979.08	15.2	15.21
2979.18	15.2	15.21
2979.28	15.2	15.21
2979.58	15.2	15.21
2979.882	15.2	15.21
2980.081	15.2	15.21
2980.481	15.2	15.21
2980.681	15.2	15.21
2981.48	15.2	15.21
2981.581	15.2	15.21
2982.182	15.2	15.21
2982.681	15.2	15.21
2982.783	15.2	15.21
2982.883	15.2	15.21
2982.983	15.2	15.21
2983.083	15.2	15.21
2983.284	15.2	15.21
2983.383	15.2	15.21
2983.483	15.2	15.21
2983.883	15.2	15.21
2984.483	15.2	15.21
2984.782	15.2	15.21
2984.883	15.2	15.21
2985.183	15.2	15.21
2985.284	15.2	15.21
2985.384	15.2	15.21
2985.484	15.2	15.21
2985.583	15.2	15.21
2985.684	15.2	15.21
2985.885	15.2	15.21
2986.284	15.2	15.21
2987.085	15.2	15.21
2987.285	15.2	15.21
2987.385	15.2	15.21
2987.685	15.2	15.21
2987.887	15.2	15.21
2987.988	15.2	15.21
2988.087	15.2	15.21
2988.687	15.2	15.21
2989.087	15.2	15.21
2989.19	15.19	15.2
2989.287	15.19	15.2
2989.389	15.19	15.2
2989.488	15.19	15.2
2989.587	15.19	15.2
2989.689	15.19	15.2
2989.788	15.19	15.2
2989.888	15.19	15.2
2989.988	15.19	15.2
2990.087	15.19	15.2
2990.187	15.19	15.2
2990.288	15.19	15.2
2990.389	15.19	15.2
2990.488	15.19	15.2
2990.787	15.19	15.2
2990.888	15.19	15.2
2990.987	15.19	15.2
2991.187	15.19	15.2
2991.288	15.19	15.2
2991.389	15.19	15.2
2991.486	15.19	15.2
2991.588	15.19	15.2
2991.687	15.19	15.2
2991.887	15.19	15.2
2992.388	15.19	15.2
2992.487	15.19	15.2
2992.587	15.19	15.2
2992.688	15.19	15.2
2992.788	15.19	15.2
2992.987	15.19	15.2
2993.087	15.19	15.2
2993.287	15.19	15.2
2993.388	15.19	15.2
2993.888	15.19	15.2
2993.989	15.19	15.2
2994.09	15.19	15.2
2994.191	15.19	15.2
2994.29	15.19	15.2
2994.39	15.19	15.2
2994.489	15.19	15.2
2994.689	15.19	15.2
2994.789	15.19	15.2
2994.889	15.19	15.2
2995.389	15.19	15.2
2995.489	15.19	15.2
2995.59	15.19	15.2
2995.89	15.19	15.2
2996.19	15.19	15.2
2996.491	15.19	15.2
2997.19	15.19	15.2
2997.289	15.19	15.2
2997.39	15.19	15.2
2997.491	15.19	15.2
2997.69	15.19	15.2
2997.79	15.19	15.2
2997.891	15.19	15.2
2997.99	15.19	15.2
2998.09	15.19	15.2
2998.291	15.19	15.2
2998.89	15.19	15.2
2998.99	15.19	15.2
2999.091	15.19	15.2
2999.493	15.19	15.2
2999.692	15.19	15.2
3000.392	15.19	15.2
3000.493	15.19	15.2
3000.894	15.19	15.2
3000.993	15.19	15.2
3001.593	15.19	15.2
3001.694	15.19	15.2
3002.193	15.19	15.2
3002.292	15.19	15.2
3002.694	15.19	15.2
3002.795	15.19	15.2
3002.894	15.19	15.2
3003.095	15.19	15.2
3003.195	15.19	15.2
3003.296	15.19	15.2
3003.497	15.19	15.2
3003.796	15.19	15.2
3003.896	15.19	15.2
3003.996	15.19	15.2
3004.095	15.19	15.2
3004.295	15.19	15.2
3004.395	15.19	15.2
3004.494	15.19	15.2
3004.797	15.19	15.2
3004.896	15.19	15.2
3005.295	15.19	15.2
3005.395	15.19	15.2
3005.596	15.18	15.19
3005.696	15.18	15.19
3005.797	15.18	15.19
3005.898	15.18	15.19
3005.998	15.18	15.19
3006.099	15.18	15.19
3006.197	15.18	15.19
3006.297	15.18	15.19
3006.396	15.18	15.19
3006.497	15.18	15.19
3006.796	15.18	15.19
3006.896	15.18	15.19
3006.996	15.18	15.19
3007.096	15.18	15.19
3007.197	15.18	15.19
3007.297	15.18	15.19
3007.396	15.18	15.19
3007.497	15.18	15.19
3007.597	15.18	15.19
3007.697	15.18	15.19
3007.998	15.18	15.19
3008.197	15.18	15.19
3008.297	15.18	15.19
3008.497	15.18	15.19
3008.599	15.18	15.19
3008.698	15.18	15.19
3009.098	15.18	15.19
3009.198	15.18	15.19
3009.398	15.18	15.19
3009.998	15.18	15.19
3010.099	15.18	15.19
3010.302	15.18	15.19
3010.4	15.18	15.19
3010.5	15.18	15.19
3010.599	15.18	15.19
3010.699	15.18	15.19
3010.899	15.18	15.19
3011.099	15.18	15.19
3011.299	15.18	15.19
3011.499	15.18	15.19
3011.598	15.18	15.19
3011.698	15.18	15.19
3012.1	15.18	15.19
3012.499	15.18	15.19
3012.602	15.18	15.19
3012.702	15.18	15.19
3012.801	15.18	15.19
3012.899	15.18	15.19
3013.103	15.18	15.19
3013.2	15.18	15.19
3013.302	15.18	15.19
3013.6	15.18	15.19
3014.1	15.18	15.19
3014.2	15.18	15.19
3014.301	15.18	15.19
3014.403	15.17	15.18
3014.501	15.17	15.18
3014.602	15.17	15.18
3014.702	15.17	15.18
3014.799	15.17	15.18
3014.899	15.17	15.18
3014.999	15.17	15.18
3015.103	15.16	15.17
3015.203	15.16	15.17
3015.302	15.16	15.17
3015.4	15.16	15.17
3015.501	15.16	15.17
3015.601	15.16	15.17
3015.702	15.16	15.17
3015.801	15.16	15.17
3015.903	15.16	15.17
3016.101	15.16	15.17
3016.202	15.16	15.17
3016.401	15.16	15.17
3016.502	15.16	15.17
3016.602	15.16	15.17
3016.801	15.16	15.17
3016.901	15.16	15.17
3017.001	15.16	15.17
3017.102	15.16	15.17
3017.302	15.16	15.17
3017.401	15.16	15.17
3017.502	15.16	15.17
3017.602	15.16	15.17
3017.702	15.16	15.17
3018.002	15.16	15.17
3018.204	15.16	15.17
3018.302	15.16	15.17
3018.403	15.16	15.17
3018.502	15.16	15.17
3018.602	15.16	15.17
3018.703	15.16	15.17
3018.804	15.16	15.17
3018.903	15.16	15.17
3019.003	15.16	15.17
3019.102	15.16	15.17
3019.203	15.16	15.17
3019.503	15.16	15.17
3019.603	15.16	15.17
3019.703	15.16	15.17
3020.002	15.16	15.17
3020.102	15.16	15.17
3020.203	15.16	15.17
3020.304	15.16	15.17
3020.504	15.16	15.17
3020.703	15.16	15.17
3020.802	15.16	15.17
3020.905	15.16	15.17
3021.006	15.16	15.17
3021.105	15.16	15.17
3021.303	15.16	15.17
3021.403	15.16	15.17
3021.505	15.16	15.17
3022.005	15.16	15.17
3022.105	15.16	15.17
3022.305	15.16	15.17
3022.404	15.16	15.17
3022.505	15.16	15.17
3022.704	15.16	15.17
3022.904	15.16	15.17
3023.106	15.16	15.17
3023.206	15.16	15.17
3023.606	15.16	15.17
3023.705	15.16	15.17
3023.806	15.16	15.17
3023.906	15.16	15.17
3024.106	15.16	15.17
3024.407	15.16	15.17
3024.508	15.16	15.17
3024.906	15.16	15.17
3025.006	15.16	15.17
3025.106	15.16	15.17
3025.208	15.16	15.17
3025.306	15.16	15.17
3025.41	15.16	15.17
3025.505	15.16	15.17
3025.608	15.16	15.17
3025.708	15.16	15.17
3025.908	15.16	15.17
3026.106	15.16	15.17
3026.307	15.15	15.16
3026.409	15.15	15.16
3026.507	15.15	15.16
3026.608	15.15	15.16
3027.108	15.15	15.16
3027.208	15.15	15.16
3027.307	15.15	15.16
3027.41	15.15	15.16
3027.509	15.15	15.16
3027.608	15.15	15.16
3027.707	15.15	15.16
3027.808	15.15	15.16
3027.908	15.15	15.16
3028.009	15.15	15.16
3028.209	15.15	15.16
3028.309	15.15	15.16
3028.41	15.15	15.16
3028.508	15.15	15.16
3028.609	15.15	15.16
3028.707	15.15	15.16
3028.809	15.15	15.16
3028.909	15.15	15.16
3029.009	15.15	15.16
3029.107	15.15	15.16
3029.308	15.15	15.16
3029.408	15.15	15.16
3029.608	15.15	15.16
3029.708	15.15	15.16
3029.809	15.15	15.16
3029.909	15.15	15.16
3030.108	15.15	15.16
3030.41	15.15	15.16
3030.51	15.15	15.16
3030.61	15.15	15.16
3030.91	15.15	15.16
3031.108	15.15	15.16
3031.311	15.15	15.16
3031.509	15.15	15.16
3031.61	15.15	15.16
3031.711	15.15	15.16
3031.81	15.15	15.16
3031.909	15.15	15.16
3032.009	15.15	15.16
3032.109	15.15	15.16
3032.209	15.15	15.16
3032.409	15.15	15.16
3032.609	15.15	15.16
3032.71	15.15	15.16
3032.81	15.15	15.16
3032.91	15.15	15.16
3033.31	15.15	15.16
3033.71	15.15	15.16
3033.81	15.15	15.16
3033.91	15.15	15.16
3034.11	15.15	15.16
3034.311	15.15	15.16
3034.411	15.15	15.16
3034.91	15.15	15.16
3035.01	15.15	15.16
3035.11	15.15	15.16
3035.312	15.15	15.16
3035.712	15.15	15.16
3035.811	15.15	15.16
3035.914	15.15	15.16
3036.012	15.15	15.16
3036.112	15.15	15.16
3036.512	15.15	15.16
3036.711	15.15	15.16
3037.012	15.15	15.16
3037.212	15.15	15.16
3037.312	15.15	15.16
3037.512	15.15	15.16
3037.614	15.16	15.17
3037.717	15.16	15.17
3037.817	15.16	15.17
3037.912	15.16	15.17
3038.016	15.16	15.17
3038.115	15.16	15.17
3038.214	15.16	15.17
3038.315	15.16	15.17
3038.513	15.16	15.17
3038.613	15.16	15.17
3038.714	15.16	15.17
3038.812	15.16	15.17
3038.913	15.16	15.17
3039.013	15.16	15.17
3039.113	15.16	15.17
3039.213	15.16	15.17
3039.313	15.16	15.17
3039.914	15.16	15.17
3040.014	15.16	15.17
3040.114	15.16	15.17
3040.215	15.16	15.17
3040.318	15.16	15.17
3040.613	15.16	15.17
3040.715	15.16	15.17
3040.814	15.16	15.17
3040.912	15.16	15.17
3041.015	15.16	15.17
3041.215	15.16	15.17
3041.314	15.16	15.17
3041.815	15.16	15.17
3041.914	15.16	15.17
3042.014	15.16	15.17
3042.115	15.16	15.17
3042.214	15.16	15.17
3042.416	15.16	15.17
3042.514	15.16	15.17
3042.615	15.16	15.17
3042.814	15.16	15.17
3042.916	15.16	15.17
3043.315	15.16	15.17
3043.414	15.16	15.17
3043.715	15.16	15.17
3044.016	15.16	15.17
3044.12	15.16	15.17
3044.219	15.16	15.17
3044.716	15.16	15.17
3044.816	15.16	15.17
3044.917	15.16	15.17
3045.016	15.16	15.17
3045.317	15.16	15.17
3045.416	15.16	15.17
3045.518	15.16	15.17
3045.616	15.16	15.17
3045.817	15.16	15.17
3045.919	15.16	15.17
3046.02	15.16	15.17
3046.117	15.16	15.17
3046.417	15.16	15.17
3046.918	15.16	15.17
3047.017	15.16	15.17
3047.318	15.16	15.17
3047.421	15.16	15.17
3047.719	15.16	15.17
3048.118	15.16	15.17
3048.618	15.16	15.17
3048.718	15.16	15.17
3048.818	15.16	15.17
3048.919	15.16	15.17
3049.818	15.16	15.17
3049.92	15.16	15.17
3050.419	15.16	15.17
3051.22	15.16	15.17
3051.319	15.16	15.17
3051.419	15.16	15.17
3051.62	15.16	15.17
3051.72	15.16	15.17
3051.821	15.16	15.17
3051.92	15.16	15.17
3052.22	15.16	15.17
3052.321	15.16	15.17
3052.42	15.16	15.17
3052.921	15.16	15.17
3053.121	15.16	15.17
3053.922	15.16	15.17
3054.021	15.16	15.17
3054.12	15.16	15.17
3054.626	15.17	15.18
3054.727	15.17	15.18
3054.827	15.17	15.18
3054.925	15.17	15.18
3055.024	15.17	15.18
3055.123	15.17	15.18
3055.226	15.17	15.18
3055.325	15.17	15.18
3055.424	15.17	15.18
3055.823	15.17	15.18
3056.023	15.17	15.18
3056.122	15.17	15.18
3056.322	15.17	15.18
3056.522	15.17	15.18
3056.623	15.17	15.18
3056.723	15.17	15.18
3056.824	15.16	15.17
3056.925	15.16	15.17
3057.024	15.16	15.17
3057.125	15.16	15.17
3057.225	15.16	15.17
3057.325	15.16	15.17
3057.424	15.16	15.17
3057.524	15.16	15.17
3057.623	15.16	15.17
3057.723	15.16	15.17
3057.824	15.16	15.17
3057.924	15.16	15.17
3058.023	15.16	15.17
3058.124	15.16	15.17
3058.224	15.16	15.17
3058.423	15.16	15.17
3058.524	15.16	15.17
3058.622	15.16	15.17
3058.723	15.16	15.17
3058.823	15.16	15.17
3058.924	15.16	15.17
3059.124	15.16	15.17
3059.623	15.16	15.17
3059.723	15.16	15.17
3059.823	15.16	15.17
3059.925	15.16	15.17
3060.025	15.16	15.17
3060.224	15.16	15.17
3060.324	15.16	15.17
3060.425	15.16	15.17
3060.525	15.16	15.17
3060.625	15.16	15.17
3060.724	15.16	15.17
3060.824	15.16	15.17
3060.925	15.16	15.17
3061.025	15.16	15.17
3061.125	15.16	15.17
3061.224	15.16	15.17
3061.325	15.16	15.17
3061.425	15.16	15.17
3061.524	15.16	15.17
3061.726	15.16	15.17
3061.826	15.16	15.17
3061.926	15.16	15.17
3062.024	15.16	15.17
3062.426	15.16	15.17
3062.526	15.16	15.17
3062.726	15.16	15.17
3062.826	15.16	15.17
3062.925	15.16	15.17
3063.025	15.16	15.17
3063.125	15.16	15.17
3063.226	15.16	15.17
3063.527	15.16	15.17
3064.026	15.16	15.17
3064.127	15.16	15.17
3064.226	15.16	15.17
3064.727	15.16	15.17
3064.826	15.16	15.17
3065.026	15.16	15.17
3065.129	15.16	15.17
3065.227	15.16	15.17
3065.326	15.16	15.17
3065.428	15.16	15.17
3065.729	15.16	15.17
3065.827	15.16	15.17
3066.128	15.16	15.17
3066.428	15.16	15.17
3066.628	15.16	15.17
3066.929	15.16	15.17
3067.028	15.16	15.17
3067.428	15.16	15.17
3067.629	15.16	15.17
3068.028	15.16	15.17
3068.129	15.16	15.17
3068.329	15.16	15.17
3068.528	15.16	15.17
3068.628	15.16	15.17
3068.733	15.16	15.17
3068.83	15.16	15.17
3069.529	15.16	15.17
3070.03	15.16	15.17
3070.129	15.16	15.17
3070.232	15.15	15.16
3070.333	15.15	15.16
3070.432	15.15	15.16
3070.531	15.15	15.16
3070.629	15.15	15.16
3070.731	15.15	15.16
3070.828	15.15	15.16
3070.931	15.15	15.16
3071.03	15.15	15.16
3071.132	15.15	15.16
3071.232	15.15	15.16
3071.331	15.15	15.16
3071.431	15.15	15.16
3071.531	15.14	15.15
3071.904	15.14	15.15
3071.916	15.14	15.15
3071.925	15.14	15.15
3071.939	15.14	15.15
3072.086	15.14	15.15
3072.133	15.14	15.15
3072.23	15.14	15.15
3072.33	15.14	15.15
3072.433	15.14	15.15
3072.532	15.14	15.15
3072.632	15.14	15.15
3072.733	15.14	15.15
3072.834	15.14	15.15
3072.933	15.14	15.15
3073.032	15.14	15.15
3073.132	15.14	15.15
3073.231	15.14	15.15
3073.532	15.14	15.15
3073.731	15.14	15.15
3073.83	15.14	15.15
3073.931	15.14	15.15
3074.031	15.14	15.15
3074.232	15.14	15.15
3074.432	15.14	15.15
3074.532	15.14	15.15
3074.832	15.14	15.15
3074.933	15.14	15.15
3075.032	15.14	15.15
3075.133	15.14	15.15
3075.235	15.14	15.15
3075.332	15.14	15.15
3075.436	15.14	15.15
3075.532	15.14	15.15
3075.633	15.14	15.15
3075.933	15.14	15.15
3076.133	15.14	15.15
3076.332	15.14	15.15
3076.533	15.14	15.15
3076.632	15.14	15.15
3076.733	15.14	15.15
3076.833	15.14	15.15
3077.633	15.14	15.15
3077.934	15.14	15.15
3078.533	15.14	15.15
3079.034	15.14	15.15
3079.534	15.14	15.15
3079.935	15.14	15.15
3080.035	15.14	15.15
3080.239	15.14	15.15
3080.338	15.14	15.15
3080.437	15.14	15.15
3080.538	15.14	15.15
3080.639	15.14	15.15
3080.739	15.14	15.15
3080.936	15.14	15.15
3081.037	15.14	15.15
3081.237	15.14	15.15
3081.338	15.14	15.15
3081.537	15.14	15.15
3081.636	15.14	15.15
3082.036	15.14	15.15
3082.137	15.15	15.16
3082.236	15.15	15.16
3082.341	15.15	15.16
3082.437	15.15	15.16
3082.538	15.15	15.16
3082.637	15.15	15.16
3082.737	15.15	15.16
3082.838	15.15	15.16
3082.938	15.15	15.16
3083.039	15.15	15.16
3083.138	15.15	15.16
3083.337	15.15	15.16
3083.435	15.15	15.16
3083.537	15.15	15.16
3083.637	15.15	15.16
3083.837	15.15	15.16
3083.938	15.15	15.16
3084.036	15.15	15.16
3084.137	15.15	15.16
3084.237	15.15	15.16
3084.337	15.15	15.16
3084.438	15.15	15.16
3084.538	15.15	15.16
3084.64	15.15	15.16
3084.738	15.15	15.16
3084.838	15.15	15.16
3085.038	15.15	15.16
3085.137	15.15	15.16
3085.238	15.15	15.16
3085.337	15.15	15.16
3085.437	15.15	15.16
3085.538	15.15	15.16
3085.637	15.15	15.16
3086.237	15.15	15.16
3086.538	15.15	15.16
3086.638	15.15	15.16
3087.34	15.15	15.16
3087.439	15.15	15.16
3087.54	15.15	15.16
3087.639	15.15	15.16
3087.739	15.16	15.17
3087.841	15.16	15.17
3087.939	15.16	15.17
3088.039	15.16	15.17
3088.139	15.16	15.17
3088.238	15.16	15.17
3088.339	15.16	15.17
3088.44	15.16	15.17
3088.639	15.16	15.17
3089.039	15.16	15.17
3089.34	15.16	15.17
3089.439	15.16	15.17
3089.541	15.16	15.17
3089.64	15.16	15.17
3089.741	15.16	15.17
3089.841	15.16	15.17
3089.94	15.16	15.17
3090.044	15.16	15.17
3090.141	15.16	15.17
3090.242	15.16	15.17
3090.339	15.16	15.17
3090.539	15.16	15.17
3090.639	15.16	15.17
3090.74	15.16	15.17
3090.842	15.16	15.17
3090.941	15.16	15.17
3091.041	15.16	15.17
3091.141	15.16	15.17
3091.241	15.16	15.17
3091.441	15.16	15.17
3091.64	15.16	15.17
3091.74	15.16	15.17
3091.841	15.16	15.17
3091.941	15.16	15.17
3092.341	15.16	15.17
3092.44	15.16	15.17
3092.54	15.16	15.17
3092.64	15.16	15.17
3092.741	15.16	15.17
3092.84	15.16	15.17
3092.941	15.16	15.17
3093.141	15.16	15.17
3093.241	15.16	15.17
3093.641	15.16	15.17
3093.741	15.16	15.17
3093.841	15.16	15.17
3094.142	15.16	15.17
3094.24	15.16	15.17
3094.342	15.16	15.17
3094.541	15.16	15.17
3094.644	15.16	15.17
3094.743	15.16	15.17
3094.843	15.16	15.17
3094.944	15.16	15.17
3095.243	15.16	15.17
3095.643	15.16	15.17
3095.742	15.16	15.17
3095.842	15.16	15.17
3095.945	15.16	15.17
3096.043	15.16	15.17
3096.443	15.16	15.17
3096.542	15.16	15.17
3096.642	15.16	15.17
3096.743	15.16	15.17
3097.243	15.16	15.17
3098.844	15.16	15.17
3099.043	15.16	15.17
3099.244	15.16	15.17
3099.745	15.16	15.17
3100.044	15.16	15.17
3100.546	15.16	15.17
3100.746	15.16	15.17
3101.244	15.16	15.17
3101.845	15.16	15.17
3102.046	15.16	15.17
3102.147	15.16	15.17
3102.246	15.16	15.17
3102.347	15.16	15.17
3102.447	15.16	15.17
3103.146	15.16	15.17
3103.248	15.16	15.17
3103.348	15.16	15.17
3103.447	15.16	15.17
3103.647	15.16	15.17
3103.847	15.16	15.17
3103.954	15.16	15.17
3104.047	15.16	15.17
3104.248	15.16	15.17
3104.848	15.16	15.17
3105.047	15.16	15.17
3105.147	15.16	15.17
3105.247	15.16	15.17
3106.349	15.16	15.17
3107.351	15.16	15.17
3107.549	15.16	15.17
3107.95	15.16	15.17
3108.05	15.16	15.17
3108.15	15.16	15.17
3108.65	15.16	15.17
3108.751	15.16	15.17
3108.849	15.16	15.17
3108.95	15.16	15.17
3109.149	15.16	15.17
3109.45	15.16	15.17
3109.55	15.16	15.17
3110.051	15.16	15.17
3110.252	15.16	15.17
3110.351	15.16	15.17
3110.549	15.16	15.17
3110.651	15.16	15.17
3110.752	15.16	15.17
3111.052	15.16	15.17
3111.152	15.16	15.17
3111.253	15.16	15.17
3111.353	15.16	15.17
3111.457	15.16	15.17
3111.553	15.16	15.17
3111.652	15.16	15.17
3111.754	15.16	15.17
3111.854	15.16	15.17
3111.955	15.16	15.17
3112.054	15.17	15.18
3112.154	15.17	15.18
3112.252	15.17	15.18
3112.353	15.17	15.18
3112.454	15.17	15.18
3112.653	15.17	15.18
3112.752	15.17	15.18
3112.852	15.17	15.18
3112.954	15.17	15.18
3113.051	15.17	15.18
3113.154	15.17	15.18
3113.251	15.17	15.18
3113.356	15.17	15.18
3113.553	15.17	15.18
3113.656	15.17	15.18
3114.054	15.17	15.18
3114.155	15.17	15.18
3114.252	15.17	15.18
3114.453	15.17	15.18
3114.654	15.17	15.18
3115.353	15.17	15.18
3116.354	15.17	15.18
3116.454	15.17	15.18
3116.554	15.17	15.18
3116.853	15.17	15.18
3117.054	15.17	15.18
3117.355	15.17	15.18
3117.755	15.17	15.18
3118.255	15.17	15.18
3118.756	15.17	15.18
3119.055	15.17	15.18
3119.255	15.17	15.18
3119.758	15.17	15.18
3119.856	15.17	15.18
3119.959	15.17	15.18
3120.059	15.17	15.18
3120.158	15.17	15.18
3120.258	15.17	15.18
3120.557	15.17	15.18
3120.657	15.17	15.18
3120.956	15.17	15.18
3121.057	15.17	15.18
3121.158	15.17	15.18
3121.258	15.17	15.18
3121.358	15.17	15.18
3121.556	15.17	15.18
3121.657	15.17	15.18
3121.758	15.17	15.18
3121.857	15.17	15.18
3122.057	15.17	15.18
3122.157	15.17	15.18
3122.256	15.17	15.18
3122.358	15.17	15.18
3122.458	15.17	15.18
3122.558	15.17	15.18
3122.658	15.17	15.18
3123.057	15.17	15.18
3123.757	15.17	15.18
3123.86	15.17	15.18
3123.961	15.17	15.18
3124.059	15.17	15.18
3124.758	15.17	15.18
3125.16	15.17	15.18
3125.358	15.17	15.18
3125.559	15.17	15.18
3125.658	15.17	15.18
3125.759	15.17	15.18
3126.259	15.17	15.18
3126.359	15.17	15.18
3126.658	15.17	15.18
3126.759	15.17	15.18
3127.159	15.17	15.18
3127.259	15.17	15.18
3127.759	15.17	15.18
3128.26	15.17	15.18
3128.36	15.17	15.18
3128.461	15.17	15.18
3128.559	15.17	15.18
3129.16	15.17	15.18
3129.261	15.17	15.18
3129.36	15.17	15.18
3129.461	15.17	15.18
3129.662	15.18	15.19
3129.762	15.18	15.19
3129.863	15.18	15.19
3129.961	15.18	15.19
3130.063	15.18	15.19
3130.162	15.18	15.19
3130.261	15.18	15.19
3130.36	15.18	15.19
3130.464	15.18	15.19
3130.562	15.18	15.19
3130.664	15.18	15.19
3130.761	15.18	15.19
3130.962	15.18	15.19
3131.062	15.18	15.19
3131.163	15.18	15.19
3131.263	15.18	15.19
3131.362	15.18	15.19
3131.463	15.18	15.19
3131.561	15.18	15.19
3131.962	15.18	15.19
3132.062	15.18	15.19
3132.362	15.18	15.19
3132.962	15.18	15.19
3133.063	15.18	15.19
3133.163	15.18	15.19
3133.363	15.18	15.19
3133.564	15.18	15.19
3133.663	15.18	15.19
3134.463	15.18	15.19
3134.563	15.18	15.19
3134.662	15.18	15.19
3134.863	15.18	15.19
3134.964	15.18	15.19
3135.063	15.18	15.19
3135.965	15.18	15.19
3136.166	15.18	15.19
3136.266	15.18	15.19
3136.366	15.18	15.19
3136.465	15.18	15.19
3136.665	15.18	15.19
3136.765	15.18	15.19
3136.865	15.18	15.19
3136.964	15.18	15.19
3137.165	15.18	15.19
3137.465	15.18	15.19
3137.866	15.18	15.19
3138.065	15.18	15.19
3138.265	15.18	15.19
3138.366	15.18	15.19
3138.465	15.18	15.19
3138.665	15.18	15.19
3138.765	15.18	15.19
3138.865	15.18	15.19
3138.966	15.18	15.19
3139.066	15.18	15.19
3139.166	15.18	15.19
3139.266	15.18	15.19
3139.666	15.18	15.19
3139.767	15.18	15.19
3139.867	15.18	15.19
3139.966	15.18	15.19
3140.067	15.18	15.19
3140.366	15.18	15.19
3140.468	15.18	15.19
3140.566	15.18	15.19
3140.669	15.18	15.19
3140.97	15.17	15.18
3141.069	15.17	15.18
3141.171	15.17	15.18
3141.269	15.17	15.18
3141.368	15.17	15.18
3141.468	15.17	15.18
3141.568	15.17	15.18
3141.668	15.17	15.18
3141.767	15.17	15.18
3141.868	15.17	15.18
3141.968	15.17	15.18
3142.068	15.17	15.18
3142.168	15.17	15.18
3142.268	15.17	15.18
3142.368	15.17	15.18
3142.568	15.17	15.18
3142.668	15.17	15.18
3142.968	15.17	15.18
3143.068	15.17	15.18
3143.268	15.17	15.18
3143.468	15.17	15.18
3143.569	15.17	15.18
3143.667	15.17	15.18
3144.169	15.17	15.18
3144.868	15.17	15.18
3145.07	15.17	15.18
3145.172	15.17	15.18
3145.273	15.17	15.18
3145.373	15.17	15.18
3145.474	15.17	15.18
3145.57	15.17	15.18
3145.673	15.17	15.18
3145.87	15.17	15.18
3145.971	15.17	15.18
3146.269	15.17	15.18
3146.469	15.17	15.18
3146.57	15.17	15.18
3146.87	15.17	15.18
3147.671	15.17	15.18
3147.971	15.17	15.18
3148.07	15.17	15.18
3148.371	15.17	15.18
3148.471	15.17	15.18
3148.67	15.17	15.18
3148.971	15.17	15.18
3149.072	15.17	15.18
3149.172	15.17	15.18
3149.37	15.17	15.18
3149.47	15.17	15.18
3149.573	15.17	15.18
3150.071	15.17	15.18
3150.171	15.17	15.18
3150.271	15.17	15.18
3150.371	15.17	15.18
3150.472	15.17	15.18
3150.571	15.17	15.18
3150.771	15.17	15.18
3150.871	15.17	15.18
3151.074	15.17	15.18
3151.172	15.17	15.18
3151.373	15.17	15.18
3151.672	15.17	15.18
3151.771	15.17	15.18
3152.472	15.17	15.18
3152.673	15.17	15.18
3152.873	15.17	15.18
3153.072	15.17	15.18
3153.573	15.17	15.18
3154.473	15.17	15.18
3154.574	15.17	15.18
3154.674	15.17	15.18
3154.774	15.17	15.18
3154.875	15.17	15.18
3154.976	15.17	15.18
3155.076	15.17	15.18
3155.177	15.18	15.19
3155.278	15.18	15.19
3155.377	15.18	15.19
3155.473	15.18	15.19
3155.776	15.18	15.19
3155.876	15.18	15.19
3155.974	15.18	15.19
3156.075	15.18	15.19
3156.276	15.18	15.19
3156.476	15.17	15.18
3156.576	15.17	15.18
3156.677	15.17	15.18
3156.776	15.17	15.18
3156.875	15.17	15.18
3156.974	15.17	15.18
3157.075	15.17	15.18
3157.175	15.17	15.18
3157.275	15.17	15.18
3157.376	15.17	15.18
3157.675	15.17	15.18
3157.775	15.17	15.18
3157.875	15.17	15.18
3157.975	15.17	15.18
3158.075	15.17	15.18
3158.175	15.17	15.18
3158.375	15.17	15.18
3158.475	15.17	15.18
3158.677	15.17	15.18
3158.776	15.17	15.18
3158.976	15.17	15.18
3159.276	15.17	15.18
3159.376	15.17	15.18
3159.476	15.17	15.18
3159.776	15.17	15.18
3159.976	15.17	15.18
3160.076	15.17	15.18
3160.377	15.17	15.18
3160.476	15.17	15.18
3160.778	15.17	15.18
3160.878	15.17	15.18
3160.978	15.17	15.18
3161.078	15.17	15.18
3161.278	15.17	15.18
3161.377	15.17	15.18
3161.478	15.17	15.18
3161.578	15.17	15.18
3161.678	15.17	15.18
3161.778	15.16	15.17
3161.878	15.16	15.17
3161.979	15.16	15.17
3162.077	15.16	15.17
3162.381	15.16	15.17
3162.481	15.16	15.17
3162.581	15.16	15.17
3162.679	15.16	15.17
3162.78	15.16	15.17
3162.879	15.16	15.17
3162.98	15.16	15.17
3163.279	15.16	15.17
3163.378	15.16	15.17
